VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,PULocationID,DOLocationID
2,01/26/2016 08:52:09 PM,01/26/2016 09:08:51 PM,N,1,-73.911796569824219,40.775421142578125,-73.920158386230469,40.745399475097656,5,2.7,12,0.5,0.5,3.32,0,,0.3,16.62,1,1,,
2,01/27/2016 05:39:52 PM,01/27/2016 05:57:14 PM,N,1,-73.918907165527344,40.743015289306641,-73.892303466796875,40.731700897216797,1,1.99,11.5,1,0.5,0,0,,0.3,13.3,2,1,,
2,01/28/2016 07:50:20 AM,01/28/2016 07:53:10 AM,N,1,-73.950126647949219,40.792682647705078,-73.939277648925781,40.798915863037109,1,0.79,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,01/28/2016 09:09:28 AM,01/28/2016 09:20:48 AM,N,1,-73.90350341796875,40.745811462402344,-73.887374877929688,40.738128662109375,1,1.9,10,0,0.5,0,0,,0.3,10.8,2,1,,
2,01/28/2016 01:48:23 PM,01/28/2016 01:59:11 PM,N,1,-73.915878295898437,40.764152526855469,-73.935897827148437,40.755886077880859,5,1.6,8.5,0,0.5,0,0,,0.3,9.3,2,1,,
2,01/28/2016 02:27:05 PM,01/28/2016 02:56:31 PM,N,1,-73.938949584960937,40.844287872314453,-73.955169677734375,40.773200988769531,1,6.12,24.5,0,0.5,5.06,0,,0.3,30.36,1,1,,
2,01/29/2016 09:51:34 AM,01/29/2016 09:55:09 AM,N,1,-73.945518493652344,40.812641143798828,-73.937767028808594,40.812648773193359,1,0.55,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,01/29/2016 02:22:07 PM,01/29/2016 02:29:14 PM,N,1,-73.990745544433594,40.693042755126953,-73.993499755859375,40.702548980712891,1,0.91,6.5,0,0.5,1.82,0,,0.3,9.12,1,1,,
2,01/29/2016 03:39:05 PM,01/29/2016 03:46:14 PM,N,1,-73.9569091796875,40.745769500732422,-73.944465637207031,40.747554779052734,1,1.05,6.5,0,0.5,0.8,0,,0.3,8.1,1,1,,
2,01/29/2016 04:54:20 PM,01/29/2016 05:04:33 PM,N,1,-73.981109619140625,40.680461883544922,-74.004081726074219,40.682071685791016,1,2.03,9,1,0.5,2.16,0,,0.3,12.96,1,1,,
1,01/29/2016 06:00:41 PM,01/29/2016 06:17:20 PM,N,1,-73.960487365722656,40.659828186035156,-73.979888916015625,40.685115814208984,1,2.6,13,1,0.5,0,0,,0.3,14.8,2,1,,
2,01/30/2016 02:15:46 AM,01/30/2016 02:18:31 AM,N,1,-73.902366638183594,40.645103454589844,-73.906158447265625,40.642471313476562,1,0.52,4,0.5,0.5,1.59,0,,0.3,6.89,1,1,,
2,01/30/2016 02:30:53 AM,01/30/2016 02:43:36 AM,N,1,-73.958183288574219,40.679447174072266,-73.969841003417969,40.645668029785156,1,3.13,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,,
1,01/30/2016 02:44:39 AM,01/30/2016 02:56:17 AM,N,1,-73.957427978515625,40.711750030517578,-73.924530029296875,40.697689056396484,1,2.7,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/30/2016 01:47:59 PM,01/30/2016 01:54:50 PM,N,1,-73.938896179199219,40.675537109375,-73.947624206542969,40.684303283691406,1,0.99,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
2,01/30/2016 02:26:53 PM,01/30/2016 02:35:49 PM,N,1,-73.955711364746094,40.803806304931641,-73.938758850097656,40.804588317871094,1,1.23,8,0,0.5,0,0,,0.3,8.8,1,1,,
2,01/30/2016 04:45:58 PM,01/30/2016 05:10:42 PM,N,1,-73.955574035644531,40.681095123291016,-73.966468811035156,40.634048461914063,1,4.23,18.5,0,0.5,4.82,0,,0.3,24.12,1,1,,
2,01/30/2016 06:29:13 PM,01/30/2016 06:39:41 PM,N,1,-73.890731811523438,40.861244201660156,-73.890052795410156,40.84320068359375,6,1.93,9.5,0,0.5,0,0,,0.3,10.3,2,1,,
2,01/30/2016 06:21:08 PM,01/30/2016 06:37:37 PM,N,1,-73.869606018066406,40.734012603759766,-73.872550964355469,40.753044128417969,1,1.83,12,0,0.5,0,0,,0.3,12.8,2,1,,
2,01/30/2016 10:39:46 PM,01/30/2016 10:57:24 PM,N,1,-73.957962036132813,40.721843719482422,-73.989654541015625,40.702255249023438,1,4.11,16,0.5,0.5,0,0,,0.3,17.3,1,1,,
2,01/31/2016 09:17:56 AM,01/31/2016 09:27:56 AM,N,1,-73.977684020996094,40.685138702392578,-73.951431274414063,40.712677001953125,1,3.54,12.5,0,0.5,0,0,,0.3,13.3,2,1,,
2,01/31/2016 06:09:15 PM,01/31/2016 06:19:09 PM,N,1,-73.911689758300781,40.77545166015625,-73.92474365234375,40.761753082275391,2,1.2,8,0,0.5,0,0,,0.3,8.8,2,1,,
2,01/31/2016 07:25:13 PM,01/31/2016 07:33:20 PM,N,1,-73.95709228515625,40.673236846923828,-73.934028625488281,40.670711517333984,1,1.52,8,0,0.5,0,0,,0.3,8.8,2,1,,
2,01/31/2016 07:48:10 PM,01/31/2016 07:48:11 PM,N,5,-73.937202453613281,40.827442169189453,-73.93719482421875,40.827461242675781,1,0,7,0,0,0,0,,0,7,1,2,,
2,02/01/2016 06:49:49 AM,02/01/2016 07:16:19 AM,N,1,-73.938499450683594,40.846199035644531,-74.003623962402344,40.715793609619141,3,10.67,32,0,0.5,6.56,0,,0.3,39.36,1,1,,
2,02/01/2016 07:50:36 AM,02/01/2016 08:39:51 AM,N,5,-73.858573913574219,40.823619842529297,-73.977935791015625,40.788627624511719,1,10.56,25,0,0,0,0,,0,25,2,2,,
2,02/01/2016 07:52:50 AM,02/01/2016 07:58:20 AM,N,1,-73.988075256347656,40.665840148925781,-73.974800109863281,40.670993804931641,1,1.07,6,0,0.5,1,0,,0.3,7.8,1,1,,
1,02/01/2016 07:57:31 AM,02/01/2016 08:08:32 AM,N,1,-73.979072570800781,40.665695190429688,-73.974632263183594,40.68646240234375,1,1.7,9,0,0.5,0,0,,0.3,9.8,2,1,,
1,02/01/2016 09:13:42 AM,02/01/2016 09:23:18 AM,N,1,-73.954093933105469,40.587421417236328,-73.990119934082031,40.605350494384766,1,4,13,0,0.5,0,0,,0.3,13.8,2,1,,
2,02/01/2016 12:58:30 PM,02/01/2016 01:14:51 PM,N,1,-73.910537719726562,40.679611206054687,-73.939521789550781,40.699459075927734,1,2.3,12,0,0.5,0,0,,0.3,12.8,1,1,,
2,02/01/2016 02:12:22 PM,02/01/2016 02:13:52 PM,N,1,-73.9443359375,40.794921875,-73.946525573730469,40.790653228759766,1,0.35,3.5,0,0.5,0,0,,0.3,4.3,1,1,,
2,02/01/2016 03:45:27 PM,02/01/2016 04:20:34 PM,N,1,-73.970649719238281,40.693267822265625,-73.981758117675781,40.701358795166016,2,2.82,21.5,0,0.5,0,0,,0.3,22.3,2,1,,
2,02/01/2016 05:42:01 PM,02/01/2016 05:46:35 PM,N,1,-73.930015563964844,40.756584167480469,-73.939689636230469,40.761566162109375,2,0.68,5,1,0.5,0,0,,0.3,6.8,2,1,,
2,02/01/2016 10:02:37 PM,02/01/2016 10:08:08 PM,N,1,-73.949378967285156,40.714160919189453,-73.939521789550781,40.723667144775391,1,0.93,6,0.5,0.5,1.82,0,,0.3,9.12,1,1,,
2,02/02/2016 03:47:22 AM,02/02/2016 04:04:11 AM,N,1,-73.9578857421875,40.714611053466797,-73.966117858886719,40.674263000488281,1,4.68,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1,,
2,02/02/2016 07:14:22 AM,02/02/2016 07:18:25 AM,N,1,-73.944412231445313,40.819473266601563,-73.954399108886719,40.805896759033203,1,1.08,5.5,0,0.5,1,0,,0.3,7.3,1,1,,
1,02/02/2016 09:56:13 AM,02/02/2016 10:16:41 AM,N,1,-73.844284057617188,40.721298217773438,-73.885093688964844,40.754100799560547,2,5.5,19.5,0,0.5,0,0,,0.3,20.3,2,1,,
2,02/02/2016 12:15:56 PM,02/02/2016 12:33:26 PM,N,1,-73.938301086425781,40.796371459960938,-73.973838806152344,40.783824920654297,1,2.79,13,0,0.5,0,0,,0.3,13.8,2,1,,
1,02/02/2016 04:40:00 PM,02/02/2016 04:52:05 PM,N,1,-73.874176025390625,40.735149383544922,-73.876411437988281,40.753589630126953,3,1.7,9,1,0.5,0,0,,0.3,10.8,2,1,,
2,02/02/2016 06:13:22 PM,02/02/2016 06:23:03 PM,N,1,-73.976921081542969,40.683528900146484,-73.993232727050781,40.682773590087891,1,1.43,8,1,0.5,0,0,,0.3,9.8,2,1,,
1,02/03/2016 07:28:14 AM,02/03/2016 07:31:29 AM,N,1,-73.949951171875,40.722263336181641,-73.954124450683594,40.730129241943359,1,0.6,4.5,0,0.5,1.05,0,,0.3,6.35,1,1,,
2,02/03/2016 12:56:34 PM,02/03/2016 01:15:25 PM,N,1,-73.984687805175781,40.687095642089844,-73.968109130859375,40.698326110839844,1,2.67,13.5,0,0.5,2.86,0,,0.3,17.16,1,1,,
2,02/03/2016 02:36:57 PM,02/03/2016 02:58:01 PM,N,1,-73.946807861328125,40.816692352294922,-73.895378112792969,40.851898193359375,1,5.54,18.5,0,0.5,0,0,,0.3,19.3,2,1,,
2,02/03/2016 03:44:29 PM,02/03/2016 03:59:04 PM,N,1,-73.884109497070312,40.747821807861328,-73.870498657226562,40.762741088867188,1,1.87,11,0,0.5,0,0,,0.3,11.8,2,1,,
2,02/04/2016 12:16:26 AM,02/04/2016 12:37:21 AM,N,1,-73.869773864746094,40.733596801757813,-73.769943237304688,40.703083038330078,1,8.3,25,0.5,0.5,0,0,,0.3,26.3,2,1,,
2,02/04/2016 09:13:50 AM,02/04/2016 09:19:24 AM,N,1,-73.964042663574219,40.808273315429688,-73.969017028808594,40.795906066894531,1,1.06,6,0,0.5,0,0,,0.3,6.8,1,1,,
1,02/04/2016 09:09:04 AM,02/04/2016 09:37:07 AM,N,1,-73.951690673828125,40.809719085693359,-73.979766845703125,40.751991271972656,1,4.8,21,0,0.5,3,0,,0.3,24.8,1,1,,
2,02/04/2016 10:33:42 AM,02/04/2016 10:46:36 AM,N,1,-73.956382751464844,40.818016052246094,-73.94189453125,40.842063903808594,2,1.94,10.5,0,0.5,0,0,,0.3,11.3,2,1,,
1,02/04/2016 10:51:32 AM,02/04/2016 11:02:39 AM,N,1,-73.99072265625,40.693241119384766,-74.010322570800781,40.679603576660156,1,1.8,9.5,0,0.5,0,0,,0.3,10.3,2,1,,
2,02/04/2016 03:34:41 PM,02/04/2016 03:57:30 PM,N,1,-73.955162048339844,40.720283508300781,-73.967620849609375,40.686717987060547,1,3.22,16,0,0.5,0,0,,0.3,16.8,2,1,,
2,02/04/2016 06:41:00 PM,02/04/2016 06:44:43 PM,N,1,-73.962089538574219,40.682540893554688,-73.972267150878906,40.684921264648438,5,0.62,4.5,1,0.5,0,0,,0.3,6.3,1,1,,
2,02/04/2016 10:38:32 PM,02/04/2016 10:49:54 PM,N,1,-73.95880126953125,40.716831207275391,-73.944015502929687,40.707988739013672,1,1.6,9,0.5,0.5,1.75,0,,0.3,12.05,1,1,,
2,02/05/2016 12:51:39 PM,02/05/2016 12:56:43 PM,N,1,-73.9420166015625,40.798027038574219,-73.949745178222656,40.793712615966797,1,0.73,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,02/05/2016 07:12:40 PM,02/05/2016 07:18:48 PM,N,1,-73.942367553710938,40.786354064941406,-73.952903747558594,40.778423309326172,1,0.97,6,1,0.5,1.56,0,,0.3,9.36,1,1,,
2,02/05/2016 07:42:29 PM,02/05/2016 07:51:59 PM,N,1,-73.955070495605469,40.788753509521484,-73.944931030273438,40.779148101806641,1,1.13,7.5,1,0.5,2,0,,0.3,11.3,1,1,,
1,02/05/2016 11:15:32 PM,02/05/2016 11:20:33 PM,N,1,-73.945152282714844,40.791152954101563,-73.947357177734375,40.799247741699219,1,0.9,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,02/06/2016 12:25:27 AM,02/06/2016 12:29:19 AM,N,1,-73.978981018066406,40.683643341064453,-73.988388061523438,40.670951843261719,1,1.02,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,,
1,02/06/2016 04:10:59 AM,02/06/2016 04:22:12 AM,N,1,-73.932823181152344,40.703220367431641,-73.947891235351563,40.724697113037109,2,2.6,10.5,0.5,0.5,3.5,0,,0.3,15.3,1,1,,
2,02/06/2016 02:08:44 PM,02/06/2016 02:39:25 PM,N,1,-73.953857421875,40.816642761230469,-73.923957824707031,40.815231323242188,1,4.19,17.5,0,0.5,0,0,,0.3,18.3,2,1,,
2,02/06/2016 05:45:17 PM,02/06/2016 05:52:17 PM,N,1,-73.940704345703125,40.813968658447266,-73.921257019042969,40.826263427734375,1,1.64,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,02/06/2016 05:48:33 PM,02/06/2016 06:08:22 PM,N,1,-73.959739685058594,40.715976715087891,-73.986991882324219,40.71832275390625,1,1.72,13,0,0.5,0,0,,0.3,13.8,2,1,,
2,02/06/2016 09:31:01 PM,02/06/2016 09:33:33 PM,N,1,-73.978317260742188,40.684574127197266,-73.980018615722656,40.686355590820313,2,0.14,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,02/06/2016 10:01:29 PM,02/06/2016 10:27:44 PM,N,1,-73.839111328125,40.718280792236328,-73.953338623046875,40.719692230224609,1,6.74,23.5,0.5,0.5,7.44,0,,0.3,32.24,1,1,,
2,02/07/2016 07:55:49 AM,02/07/2016 08:17:34 AM,N,1,-73.954605102539062,40.800140380859375,-73.982681274414063,40.731487274169922,1,6.67,23,0,0.5,0,0,,0.3,23.8,2,1,,
2,02/07/2016 09:45:37 AM,02/07/2016 09:51:23 AM,N,1,-73.953208923339844,40.656997680664062,-73.952827453613281,40.648872375488281,1,0.87,6,0,0.5,0,0,,0.3,6.8,2,1,,
1,02/07/2016 09:55:22 AM,02/07/2016 10:02:55 AM,N,1,-73.919425964355469,40.807697296142578,-73.945037841796875,40.808551788330078,1,1.7,8,0,0.5,0,0,,0.3,8.8,1,1,,
1,02/07/2016 11:38:14 AM,02/07/2016 11:48:42 AM,N,1,-73.963821411132813,40.80804443359375,-73.951652526855469,40.811759948730469,2,1.1,8.5,0,0.5,1.85,0,,0.3,11.15,1,1,,
2,02/07/2016 01:11:30 PM,02/07/2016 01:18:47 PM,N,1,-73.959983825683594,40.709163665771484,-73.958244323730469,40.721572875976562,1,1.52,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,,
2,02/07/2016 05:03:01 PM,02/07/2016 05:46:30 PM,N,1,-73.993156433105469,40.665016174316406,-73.9188232421875,40.775234222412109,1,12.47,40,0,0.5,8.16,0,,0.3,48.96,1,1,,
2,02/07/2016 06:32:46 PM,02/07/2016 07:01:54 PM,N,1,-73.887893676757813,40.730121612548828,-73.973274230957031,40.675235748291016,1,8.42,27.5,0,0.5,3.5,0,,0.3,31.8,1,1,,
1,02/07/2016 06:29:50 PM,02/07/2016 06:40:27 PM,N,1,-73.943458557128906,40.680149078369141,-73.943466186523438,40.708637237548828,1,2.4,10,0,0.5,2.7,0,,0.3,13.5,1,1,,
2,02/07/2016 07:01:35 PM,02/07/2016 07:24:42 PM,N,1,-73.944770812988281,40.808933258056641,-73.999191284179688,40.727790832519531,5,9.24,28.5,0,0.5,0,0,,0.3,29.3,2,1,,
1,02/07/2016 10:44:39 PM,02/07/2016 11:03:21 PM,N,1,-73.942588806152344,40.753910064697266,-73.951942443847656,40.7369384765625,1,2,10,0.5,0.5,1,0,,0.3,12.3,1,1,,
2,02/07/2016 11:56:00 PM,02/08/2016 12:03:05 AM,N,1,-73.956466674804688,40.733646392822266,-73.946006774902344,40.711456298828125,1,1.78,7.5,0.5,0.5,1.32,0,,0.3,10.12,1,1,,
2,02/08/2016 08:54:23 AM,02/08/2016 09:05:53 AM,N,1,-73.862495422363281,40.749912261962891,-73.87078857421875,40.773921966552734,1,2.6,11,0,0.5,2.36,0,,0.3,14.16,1,1,,
2,02/08/2016 01:10:36 PM,02/08/2016 01:18:41 PM,N,1,-73.830215454101563,40.713703155517578,-73.811019897460938,40.732261657714844,1,2.08,9,0,0.5,0,0,,0.3,9.8,2,1,,
2,02/09/2016 12:02:16 AM,02/09/2016 12:07:53 AM,N,1,-73.86053466796875,40.729713439941406,-73.853073120117188,40.735008239746094,4,0.97,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
1,02/09/2016 06:28:46 AM,02/09/2016 06:46:38 AM,N,1,-73.942207336425781,40.748561859130859,-73.990180969238281,40.730377197265625,1,5.6,19,0,0.5,1.9,0,,0.3,21.7,1,1,,
2,02/09/2016 07:04:19 AM,02/09/2016 07:51:11 AM,N,5,-73.790618896484375,40.646598815917969,-73.871726989746094,40.772144317626953,1,14.34,18.5,0,0,0,0,,0,18.5,2,2,,
1,02/09/2016 08:40:16 AM,02/09/2016 09:08:34 AM,N,1,-73.984107971191406,40.671745300292969,-73.956779479980469,40.723743438720703,1,5.5,22.5,0,0.5,4.65,0,,0.3,27.95,1,1,,
2,02/09/2016 03:49:14 PM,02/09/2016 04:02:14 PM,N,1,-73.910743713378906,40.744731903076172,-73.921890258789063,40.763561248779297,1,2.37,10.5,0,0.5,0,0,,0.3,11.3,2,1,,
2,02/09/2016 06:17:39 PM,02/09/2016 07:00:49 PM,N,1,-73.892646789550781,40.74884033203125,-73.979896545410156,40.642681121826172,1,12.93,39.5,1,0.5,0,0,,0.3,41.3,2,1,,
1,02/09/2016 06:48:53 PM,02/09/2016 06:53:45 PM,N,1,-73.990020751953125,40.70245361328125,-73.983322143554688,40.695167541503906,1,0.9,5.5,1,0.5,1.45,0,,0.3,8.75,1,1,,
2,02/09/2016 07:13:49 PM,02/09/2016 07:26:27 PM,N,1,-73.923416137695312,40.761016845703125,-73.894157409667969,40.767330169677734,1,2.33,10.5,1,0.5,2.7,0,,0.3,15,1,1,,
2,02/09/2016 09:00:02 PM,02/09/2016 09:13:55 PM,N,1,-73.937942504882813,40.796913146972656,-73.977592468261719,40.734050750732422,1,5.47,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,,
1,02/10/2016 12:15:35 AM,02/10/2016 12:19:43 AM,N,1,-73.941421508789063,40.678485870361328,-73.93798828125,40.687778472900391,1,1.1,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,02/11/2016 05:14:58 PM,02/11/2016 05:46:30 PM,N,1,-73.959800720214844,40.714000701904297,-74.008102416992188,40.737903594970703,1,4.11,20.5,1,0.5,5.58,0,,0.3,27.88,1,1,,
2,02/11/2016 09:01:21 PM,02/11/2016 09:10:21 PM,N,1,-73.939109802246094,40.8052978515625,-73.944236755371094,40.811386108398438,1,1.42,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,,
2,02/11/2016 10:35:17 PM,02/11/2016 10:44:19 PM,N,1,-73.844505310058594,40.721927642822266,-73.808174133300781,40.731922149658203,1,2.27,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,02/11/2016 10:18:54 PM,02/11/2016 10:29:15 PM,N,1,-73.946189880371094,40.811786651611328,-73.949241638183594,40.830245971679688,2,1.87,9.5,0.5,0.5,1.2,0,,0.3,12,1,1,,
2,02/11/2016 11:07:07 PM,02/11/2016 11:16:17 PM,N,1,-73.975967407226562,40.684013366699219,-73.958236694335937,40.694305419921875,1,1.77,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
1,02/12/2016 05:14:09 AM,02/12/2016 05:15:13 AM,N,1,-73.910247802734375,40.676307678222656,-73.899879455566406,40.675510406494141,1,0.6,3.5,0.5,0.5,26,0,,0.3,30.8,1,1,,
2,02/12/2016 12:24:42 PM,02/12/2016 12:39:39 PM,N,1,-73.957099914550781,40.745796203613281,-73.976799011230469,40.752658843994141,1,3.08,13,0,0.5,3.87,5.54,,0.3,23.21,1,1,,
1,02/12/2016 02:10:02 PM,02/12/2016 02:16:53 PM,N,1,-73.920074462890625,40.867996215820313,-73.912765502929688,40.875885009765625,1,1.2,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,02/12/2016 04:50:54 PM,02/12/2016 04:58:50 PM,N,1,-73.922470092773438,40.809619903564453,-73.915237426757813,40.817401885986328,1,0.66,6.5,1,0.5,0,0,,0.3,8.3,2,1,,
2,02/12/2016 05:06:39 PM,02/12/2016 05:22:08 PM,N,1,-73.980140686035156,40.668609619140625,-73.999305725097656,40.684440612792969,1,2.56,12,1,0.5,0,0,,0.3,13.8,2,1,,
2,02/12/2016 06:02:10 PM,02/12/2016 06:30:03 PM,N,1,-73.891075134277344,40.746807098388672,-73.896072387695313,40.704643249511719,2,3.54,19,1,0.5,2,0,,0.3,22.8,1,1,,
2,02/12/2016 11:44:15 PM,02/12/2016 11:56:54 PM,N,1,-73.959129333496094,40.814052581787109,-73.94287109375,40.850353240966797,1,3.84,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,02/13/2016 10:09:17 AM,02/13/2016 10:25:53 AM,N,1,-73.942268371582031,40.790767669677734,-73.98370361328125,40.749618530273438,1,4.03,15,0,0.5,1,0,,0.3,16.8,1,1,,
1,02/13/2016 12:26:14 PM,02/13/2016 12:40:30 PM,N,1,-73.929397583007813,40.679054260253906,-73.958114624023437,40.707866668701172,1,3.3,13.5,0,0.5,0,0,,0.3,14.3,1,1,,
2,02/13/2016 02:21:56 PM,02/13/2016 02:24:02 PM,N,1,-73.9376220703125,40.796905517578125,-73.932540893554688,40.79559326171875,1,0.35,3.5,0,0.5,0,0,,0.3,4.3,2,1,,
2,02/13/2016 04:08:43 PM,02/13/2016 04:13:06 PM,N,1,-73.956367492675781,40.717121124267578,-73.957786560058594,40.721576690673828,1,0.68,5,0,0.5,1,0,,0.3,6.8,1,1,,
2,02/13/2016 04:16:34 PM,02/13/2016 04:24:18 PM,N,1,-73.969619750976563,40.673408508300781,-73.991722106933594,40.659507751464844,1,2.11,8.5,0,0.5,2.32,0,,0.3,11.62,1,1,,
2,02/13/2016 06:23:40 PM,02/13/2016 06:35:58 PM,N,1,-73.944244384765625,40.814472198486328,-73.946456909179688,40.838321685791016,1,2.1,10.5,0,0.5,3.39,0,,0.3,14.69,1,1,,
2,02/13/2016 09:58:38 PM,02/13/2016 10:20:45 PM,N,1,-73.95330810546875,40.684417724609375,-73.953445434570312,40.684402465820313,1,4.69,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1,,
2,02/13/2016 10:35:33 PM,02/13/2016 10:46:27 PM,N,1,-73.939064025878906,40.805294036865234,-73.961807250976563,40.770839691162109,1,2.79,11.5,0.5,0.5,3.2,0,,0.3,16,1,1,,
2,02/14/2016 01:09:07 PM,02/14/2016 01:39:37 PM,N,1,-73.942131042480469,40.822864532470703,-73.984596252441406,40.761985778808594,1,6.51,26,0,0.5,5.36,0,,0.3,32.16,1,1,,
2,02/14/2016 05:56:08 PM,02/14/2016 06:11:39 PM,N,1,-73.915145874023438,40.763702392578125,-73.885124206542969,40.742908477783203,1,2.81,12,0,0.5,2.56,0,,0.3,15.36,1,1,,
2,02/14/2016 06:11:45 PM,02/14/2016 06:17:13 PM,N,1,-73.912162780761719,40.853950500488281,-73.931053161621094,40.848285675048828,1,1.32,6.5,0,0.5,0,0,,0.3,7.3,1,1,,
2,02/14/2016 06:01:18 PM,02/14/2016 06:34:53 PM,N,1,-73.890144348144531,40.820156097412109,-73.846519470214844,40.88671875,1,2.7,13,0,0.5,0,0,,0.3,13.8,2,1,,
1,02/14/2016 07:36:09 PM,02/14/2016 07:48:26 PM,N,1,-73.923095703125,40.755271911621094,-73.948272705078125,40.755386352539063,1,1.7,9.5,0,0.5,0,0,,0.3,10.3,2,1,,
1,02/14/2016 08:11:51 PM,02/14/2016 08:26:45 PM,N,1,-73.937568664550781,40.804481506347656,-73.946922302246094,40.781646728515625,1,2.4,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,02/15/2016 07:17:23 AM,02/15/2016 07:17:25 AM,N,5,-73.856178283691406,40.961170196533203,-73.856163024902344,40.961147308349609,1,0,30,0,0,2,0,,0,32,1,2,,
1,02/15/2016 10:41:04 PM,02/15/2016 10:47:02 PM,N,1,-73.929878234863281,40.756454467773438,-73.932098388671875,40.767585754394531,1,1.1,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,02/16/2016 10:27:31 AM,02/16/2016 10:35:03 AM,N,1,-73.942276000976563,40.701015472412109,-73.937294006347656,40.698318481445313,2,1.08,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
2,02/16/2016 02:16:53 PM,02/16/2016 02:19:19 PM,N,1,-73.984184265136719,40.671592712402344,-73.977607727050781,40.671642303466797,1,0.47,4,0,0.5,0,0,,0.3,4.8,2,1,,
2,02/16/2016 03:23:15 PM,02/16/2016 03:48:08 PM,N,1,-73.999656677246094,40.693397521972656,-74.007598876953125,40.747531890869141,1,5.23,21,0,0.5,4.36,0,,0.3,26.16,1,1,,
2,02/16/2016 05:00:45 PM,02/16/2016 05:06:49 PM,N,1,-73.844413757324219,40.721397399902344,-73.85693359375,40.715419769287109,1,1.11,6.5,1,0.5,0,0,,0.3,8.3,2,1,,
2,02/17/2016 06:24:06 AM,02/17/2016 06:30:31 AM,N,1,-73.989814758300781,40.702564239501953,-74.010078430175781,40.712230682373047,1,2.01,8,0,0.5,1,0,,0.3,9.8,1,1,,
2,02/17/2016 10:07:12 AM,02/17/2016 10:29:40 AM,N,1,-73.997848510742188,40.682266235351563,-73.993621826171875,40.725616455078125,1,4.24,17.5,0,0.5,4.58,0,,0.3,22.88,1,1,,
2,02/17/2016 05:08:35 PM,02/17/2016 05:14:06 PM,N,1,-73.950210571289062,40.811595916748047,-73.950584411621094,40.80242919921875,1,0.86,6,1,0.5,0,0,,0.3,7.8,2,1,,
2,02/18/2016 08:21:09 AM,02/18/2016 09:11:09 AM,N,1,-73.929786682128906,40.689456939697266,-73.994186401367188,40.744331359863281,1,9,35.5,0,0.5,7.26,0,,0.3,43.56,1,1,,
1,02/18/2016 11:51:42 AM,02/18/2016 12:12:16 PM,N,1,-73.990814208984375,40.702495574951172,-73.992866516113281,40.689762115478516,1,1.7,13,0,0.5,2.75,0,,0.3,16.55,1,1,,
2,02/18/2016 06:36:05 PM,02/18/2016 06:40:19 PM,N,1,-73.98675537109375,40.701305389404297,-73.9749755859375,40.697940826416016,1,0.94,5,1,0.5,0,0,,0.3,6.8,2,1,,
2,02/18/2016 09:36:03 PM,02/18/2016 09:42:49 PM,N,1,-73.874526977539063,40.735076904296875,-73.888221740722656,40.744960784912109,2,1,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,02/19/2016 03:44:25 PM,02/19/2016 03:53:25 PM,N,1,-73.869285583496094,40.734390258789063,-73.887359619140625,40.744819641113281,3,1.32,8,0,0.5,1.76,0,,0.3,10.56,1,1,,
1,02/19/2016 05:14:31 PM,02/19/2016 05:53:02 PM,N,1,-73.940261840820313,40.840686798095703,-73.975883483886719,40.751548767089844,1,8.3,32,1,0.5,10.1,0,,0.3,43.9,1,1,,
2,02/19/2016 06:12:06 PM,02/19/2016 06:30:54 PM,N,1,-73.938125610351563,40.847476959228516,-73.903739929199219,40.847332000732422,1,2.41,13,1,0.5,0,0,,0.3,14.8,2,1,,
2,02/19/2016 06:50:08 PM,02/19/2016 07:02:17 PM,N,1,-73.903488159179687,40.745670318603516,-73.920234680175781,40.761581420898437,1,1.81,10,1,0.5,2.95,0,,0.3,14.75,1,1,,
